order_id,customer_id,order_date,offer_type,channel,revenue,cost,status
ORD_8846,CUST_1377,2024-11-18,Media Package,Instagram,443.41,210.69,Refunded
ORD_8847,CUST_1137,2024-10-21,Workshop,TikTok,230.76,140.03,Completed
ORD_8848,CUST_145,2024-04-01,Creative Studio,Partnership,303.35,106.62,Completed
ORD_8849,CUST_754,2024-06-30,Event Ticket,Event Walk-in,400.86,155.47,Refunded
ORD_8850,CUST_978,2025-02-04,Corporate Package,LinkedIn,494.88,289.41,Completed
ORD_8851,CUST_894,2024-11-29,Media Package,Event Walk-in,234.17,122.87,Completed
ORD_8852,CUST_1465,2024-10-09,Corporate Package,Instagram,80.29,31.39,Completed
ORD_8853,CUST_738,2024-09-14,Corporate Package,Instagram,125.06,44.45,Completed
ORD_8854,CUST_1446,2024-10-24,Membership,Event Walk-in,374.11,237.73,Completed
ORD_8855,CUST_89,2025-03-04,Media Package,TikTok,136.87,65.25,Completed
ORD_8856,CUST_841,2024-06-09,Media Package,TikTok,495.93,340.25,Cancelled
ORD_8857,CUST_450,2024-01-08,Media Package,Instagram,252.91,139.94,Completed
ORD_8858,CUST_838,2024-06-02,Event Ticket,Event Walk-in,29.59,18.69,Refunded
ORD_8859,CUST_1370,2025-03-28,Creative Studio,Partnership,269.75,143.43,Completed
ORD_8860,CUST_427,2024-11-22,Event Ticket,Instagram,247.59,124.51,Completed
ORD_8861,CUST_237,2025-06-03,Partner Offer,Instagram,432.67,256.48,Refunded
ORD_8862,CUST_739,2024-11-23,Media Package,TikTok,218.2,126.23,Completed
ORD_8863,CUST_356,2024-08-11,Membership,Event Walk-in,363.13,160.5,Completed
ORD_8864,CUST_372,2024-08-11,Event Ticket,Event Walk-in,57.26,32.47,Completed
ORD_8865,CUST_304,2024-02-14,Corporate Package,Google Search,396.34,197.28,Completed
ORD_8866,CUST_690,2024-08-04,Media Package,Instagram,24.03,15.97,Completed
ORD_8867,CUST_556,2025-06-10,Workshop,TikTok,274.97,84.65,Completed
ORD_8868,CUST_1353,2025-05-02,Partner Offer,Event Walk-in,170.56,103.72,Refunded
ORD_8869,CUST_137,2024-10-17,Creative Studio,Google Search,53.08,24.98,Completed
ORD_8870,CUST_665,2024-05-03,Media Package,Google Search,257.05,106.92,Completed
ORD_8871,CUST_1439,2024-11-12,Partner Offer,Instagram,254.92,99.71,Completed
ORD_8872,CUST_1125,2024-09-04,Membership,Event Walk-in,28.14,17.64,Completed
ORD_8873,CUST_563,2024-08-09,Membership,Instagram,31.56,18.23,Completed
ORD_8874,CUST_892,2025-01-22,Creative Studio,Referral,317.27,201.57,Completed
ORD_8875,CUST_1263,2025-02-27,Corporate Package,Partnership,309.37,108.8,Completed
ORD_8876,CUST_419,2024-03-07,Creative Studio,Instagram,42.88,18.44,Completed
ORD_8877,CUST_55,2024-07-24,Creative Studio,Partnership,472.21,293.87,Completed
ORD_8878,CUST_888,2025-05-21,Membership,Instagram,168.17,56.52,Cancelled
ORD_8879,CUST_397,2024-03-10,Workshop,Instagram,76.44,35.02,Completed
ORD_8880,CUST_633,2024-04-20,Workshop,Instagram,398.0,248.98,Completed
ORD_8881,CUST_187,2025-05-26,Creative Studio,LinkedIn,333.29,102.22,Completed
ORD_8882,CUST_675,2025-01-02,Media Package,Instagram,180.7,122.37,Completed
ORD_8883,CUST_1264,2025-02-22,Creative Studio,Event Walk-in,226.16,125.83,Completed
ORD_8884,CUST_787,2024-02-12,Workshop,Instagram,219.9,106.78,Completed
ORD_8885,CUST_102,2024-08-22,Media Package,Instagram,357.62,123.7,Completed
ORD_8886,CUST_860,2024-11-18,Event Ticket,Google Search,190.91,85.28,Completed
ORD_8887,CUST_19,2025-02-08,Workshop,LinkedIn,460.94,252.92,Completed
ORD_8888,CUST_330,2024-05-23,Event Ticket,TikTok,313.02,179.25,Completed
ORD_8889,CUST_583,2024-07-07,Partner Offer,Event Walk-in,301.52,198.7,Completed
ORD_8890,CUST_1294,2024-04-04,Workshop,Partnership,458.3,141.27,Completed
ORD_8891,CUST_294,2025-05-06,Partner Offer,Instagram,200.0,118.99,Completed
ORD_8892,CUST_715,2024-07-21,Media Package,Event Walk-in,279.34,127.47,Completed
ORD_8893,CUST_1308,2025-05-11,Creative Studio,TikTok,255.22,114.89,Completed
ORD_8894,CUST_955,2024-03-12,Membership,Event Walk-in,284.96,162.11,Refunded
ORD_8895,CUST_146,2024-11-10,Membership,LinkedIn,34.22,21.42,Completed
ORD_8896,CUST_1349,2025-04-28,Event Ticket,TikTok,305.19,168.5,Completed
ORD_8897,CUST_773,2025-05-13,Event Ticket,TikTok,322.13,98.72,Completed
ORD_8898,CUST_994,2024-05-26,Event Ticket,TikTok,34.79,11.92,Completed
ORD_8899,CUST_468,2024-07-24,Creative Studio,LinkedIn,73.18,29.2,Completed
ORD_8900,CUST_312,2024-11-14,Corporate Package,Instagram,111.09,51.89,Completed
ORD_8901,CUST_546,2024-06-05,Event Ticket,Instagram,128.29,66.34,Completed
ORD_8902,CUST_184,2024-02-03,Event Ticket,Google Search,203.31,71.66,Cancelled
ORD_8903,CUST_559,2024-11-08,Media Package,Partnership,435.94,261.3,Refunded
ORD_8904,CUST_1134,2024-09-23,Event Ticket,Partnership,462.64,188.28,Completed
ORD_8905,CUST_656,2024-12-02,Membership,Referral,300.89,102.7,Completed
ORD_8906,CUST_648,2025-04-24,Media Package,TikTok,110.77,72.21,Completed
ORD_8907,CUST_506,2024-10-28,Workshop,Event Walk-in,406.03,176.41,Completed
ORD_8908,CUST_1421,2024-01-25,Event Ticket,LinkedIn,310.66,139.82,Cancelled
ORD_8909,CUST_1430,2025-06-01,Event Ticket,LinkedIn,134.74,54.22,Completed
ORD_8910,CUST_122,2025-03-17,Partner Offer,Instagram,99.13,33.52,Completed
ORD_8911,CUST_1307,2024-11-12,Media Package,Instagram,202.0,128.93,Completed
ORD_8912,CUST_296,2024-01-05,Media Package,TikTok,62.53,39.62,Completed
ORD_8913,CUST_831,2024-11-12,Membership,LinkedIn,232.4,98.05,Completed
ORD_8914,CUST_1441,2024-06-11,Corporate Package,TikTok,119.35,68.25,Completed
ORD_8915,CUST_154,2024-01-17,Media Package,Instagram,384.3,189.82,Completed
ORD_8916,CUST_1297,2024-07-04,Creative Studio,Google Search,473.6,326.99,Completed
ORD_8917,CUST_1448,2024-06-18,Media Package,Google Search,172.0,107.78,Completed
ORD_8918,CUST_1099,2025-01-21,Creative Studio,Partnership,161.83,49.56,Completed
ORD_8919,CUST_436,2024-05-29,Membership,Partnership,33.4,18.98,Refunded
ORD_8920,CUST_762,2024-05-26,Creative Studio,TikTok,436.64,178.31,Completed
ORD_8921,CUST_68,2024-06-11,Media Package,TikTok,360.78,206.93,Completed
ORD_8922,CUST_768,2024-11-07,Media Package,TikTok,413.01,248.84,Refunded
ORD_8923,CUST_162,2024-06-18,Media Package,LinkedIn,477.91,262.43,Completed
ORD_8924,CUST_1431,2024-10-03,Media Package,Instagram,318.57,111.66,Completed
ORD_8925,CUST_1404,2024-09-03,Membership,TikTok,413.25,185.06,Completed
ORD_8926,CUST_1006,2025-03-16,Creative Studio,Event Walk-in,217.72,83.23,Completed
ORD_8927,CUST_776,2024-12-27,Event Ticket,Event Walk-in,188.58,111.45,Cancelled
ORD_8928,CUST_1211,2025-01-30,Event Ticket,Instagram,378.54,154.26,Completed
ORD_8929,CUST_1000,2025-01-22,Corporate Package,Partnership,71.39,32.91,Completed
ORD_8930,CUST_578,2025-05-29,Workshop,Partnership,112.71,63.52,Completed
ORD_8931,CUST_191,2025-06-16,Media Package,Instagram,208.27,69.03,Cancelled
ORD_8932,CUST_775,2024-06-22,Membership,Event Walk-in,251.95,121.41,Completed
ORD_8933,CUST_1489,2024-09-17,Corporate Package,LinkedIn,448.91,145.1,Completed
ORD_8934,CUST_511,2025-01-03,Event Ticket,Instagram,50.1,33.72,Cancelled
ORD_8935,CUST_1354,2024-11-27,Creative Studio,Instagram,200.31,87.81,Completed
ORD_8936,CUST_999,2024-11-02,Membership,Instagram,419.5,160.5,Refunded
ORD_8937,CUST_10,2024-08-21,Media Package,Event Walk-in,158.93,54.72,Completed
ORD_8938,CUST_111,2024-04-13,Media Package,Event Walk-in,79.46,39.8,Completed
ORD_8939,CUST_1362,2024-05-04,Creative Studio,Google Search,47.31,14.93,Completed
ORD_8940,CUST_1376,2024-10-01,Media Package,Event Walk-in,491.37,156.48,Completed
ORD_8941,CUST_1069,2024-05-18,Media Package,Google Search,342.59,145.88,Completed
ORD_8942,CUST_704,2024-07-27,Media Package,Partnership,304.49,128.18,Completed
ORD_8943,CUST_644,2024-09-10,Media Package,Instagram,462.67,169.56,Completed
ORD_8944,CUST_1018,2024-01-03,Event Ticket,Instagram,236.21,144.93,Completed
ORD_8945,CUST_922,2024-06-10,Event Ticket,Instagram,406.42,191.19,Completed
ORD_8946,CUST_1294,2024-03-19,Creative Studio,Partnership,251.93,162.75,Completed
ORD_8947,CUST_833,2025-01-10,Membership,Instagram,90.75,56.12,Completed
ORD_8948,CUST_550,2024-06-05,Membership,LinkedIn,47.02,17.64,Completed
ORD_8949,CUST_84,2024-06-04,Membership,Event Walk-in,139.1,54.27,Refunded
ORD_8950,CUST_1261,2024-09-05,Workshop,Instagram,238.04,135.79,Completed
ORD_8951,CUST_1401,2024-08-10,Media Package,Instagram,155.83,90.73,Completed
ORD_8952,CUST_1032,2024-01-05,Media Package,Google Search,298.0,91.66,Completed
ORD_8953,CUST_1214,2024-06-20,Media Package,Event Walk-in,58.56,40.33,Completed
ORD_8954,CUST_1121,2024-05-05,Media Package,TikTok,167.79,95.57,Refunded
ORD_8955,CUST_304,2025-05-10,Membership,Google Search,321.47,109.92,Completed
ORD_8956,CUST_931,2024-07-06,Media Package,TikTok,436.18,153.67,Completed
ORD_8957,CUST_1362,2024-09-07,Event Ticket,Google Search,89.16,28.9,Completed
ORD_8958,CUST_776,2025-05-12,Media Package,Event Walk-in,102.99,68.49,Completed
ORD_8959,CUST_1154,2024-01-15,Event Ticket,Instagram,426.76,247.77,Completed
ORD_8960,CUST_1052,2024-04-17,Media Package,TikTok,353.99,109.09,Completed
ORD_8961,CUST_533,2024-03-22,Partner Offer,Google Search,431.82,249.4,Completed
ORD_8962,CUST_1314,2024-12-16,Corporate Package,Instagram,276.53,182.84,Refunded
ORD_8963,CUST_1475,2024-06-27,Partner Offer,LinkedIn,310.04,205.36,Completed
ORD_8964,CUST_1236,2025-06-26,Membership,Instagram,227.41,135.61,Cancelled
ORD_8965,CUST_878,2025-06-06,Partner Offer,Instagram,254.46,88.16,Completed
ORD_8966,CUST_1427,2025-01-16,Partner Offer,Instagram,99.75,44.34,Completed
ORD_8967,CUST_28,2025-05-19,Creative Studio,Event Walk-in,52.15,20.4,Completed
ORD_8968,CUST_1485,2024-04-26,Media Package,TikTok,418.21,144.14,Completed
ORD_8969,CUST_570,2025-04-08,Event Ticket,Google Search,259.03,120.54,Completed
ORD_8970,CUST_1051,2025-06-29,Partner Offer,Event Walk-in,481.89,245.15,Refunded
ORD_8971,CUST_1334,2024-09-17,Event Ticket,TikTok,317.4,161.87,Completed
ORD_8972,CUST_99,2025-06-16,Event Ticket,Event Walk-in,198.67,66.2,Refunded
ORD_8973,CUST_307,2024-07-25,Membership,Partnership,53.84,35.71,Completed
ORD_8974,CUST_21,2024-04-26,Event Ticket,TikTok,499.32,344.47,Completed
ORD_8975,CUST_911,2024-04-25,Creative Studio,LinkedIn,223.97,107.65,Completed
ORD_8976,CUST_807,2024-01-26,Creative Studio,Instagram,98.72,68.45,Completed
ORD_8977,CUST_1384,2024-08-07,Event Ticket,Event Walk-in,329.05,136.48,Completed
ORD_8978,CUST_1190,2024-08-27,Event Ticket,Instagram,315.53,127.26,Completed
ORD_8979,CUST_1196,2024-12-24,Membership,Event Walk-in,342.92,158.16,Completed
ORD_8980,CUST_317,2024-06-13,Creative Studio,Event Walk-in,482.93,208.23,Completed
ORD_8981,CUST_1495,2024-02-13,Corporate Package,Google Search,356.3,237.49,Completed
ORD_8982,CUST_1117,2024-04-24,Event Ticket,TikTok,143.98,73.1,Completed
ORD_8983,CUST_1039,2024-12-20,Media Package,LinkedIn,498.07,342.57,Completed
ORD_8984,CUST_598,2024-08-08,Event Ticket,Instagram,195.18,118.23,Completed
ORD_8985,CUST_438,2024-01-28,Event Ticket,Event Walk-in,470.78,226.99,Completed
ORD_8986,CUST_874,2025-02-14,Creative Studio,TikTok,164.83,69.27,Completed
ORD_8987,CUST_1118,2025-03-19,Partner Offer,Instagram,499.94,330.95,Completed
ORD_8988,CUST_70,2025-02-25,Workshop,TikTok,267.64,143.29,Cancelled
ORD_8989,CUST_407,2024-01-08,Event Ticket,Partnership,171.78,76.96,Completed
ORD_8990,CUST_591,2024-07-12,Media Package,Partnership,348.96,127.57,Refunded
ORD_8991,CUST_1240,2024-06-22,Creative Studio,Instagram,465.91,322.74,Completed
ORD_8992,CUST_312,2024-01-17,Event Ticket,Instagram,166.45,66.1,Completed
ORD_8993,CUST_395,2024-11-02,Event Ticket,Instagram,181.23,66.67,Completed
ORD_8994,CUST_1395,2024-12-12,Membership,Partnership,201.25,114.08,Refunded
ORD_8995,CUST_1040,2024-10-16,Partner Offer,LinkedIn,104.83,31.59,Completed
ORD_8996,CUST_477,2024-07-21,Event Ticket,Instagram,460.62,138.23,Completed
ORD_8997,CUST_1224,2024-03-17,Event Ticket,Instagram,324.15,203.72,Completed
ORD_8998,CUST_80,2025-04-03,Creative Studio,Referral,109.18,33.49,Completed
ORD_8999,CUST_311,2025-06-24,Membership,Event Walk-in,142.95,49.54,Completed
ORD_9000,CUST_841,2024-10-25,Creative Studio,TikTok,184.86,123.04,Completed
ORD_9001,CUST_264,2024-03-04,Membership,Instagram,145.92,71.42,Completed
ORD_9002,CUST_977,2024-09-13,Creative Studio,Instagram,223.97,116.46,Completed
ORD_9003,CUST_374,2024-02-20,Workshop,Instagram,470.11,218.24,Completed
ORD_9004,CUST_1488,2024-08-20,Partner Offer,Instagram,260.51,108.73,Completed
ORD_9005,CUST_650,2025-02-06,Membership,Instagram,339.29,125.04,Completed
ORD_9006,CUST_946,2024-02-11,Creative Studio,TikTok,63.27,23.63,Completed
ORD_9007,CUST_778,2024-11-25,Creative Studio,LinkedIn,65.26,45.65,Refunded
ORD_9008,CUST_83,2024-03-27,Media Package,Instagram,362.5,118.11,Completed
ORD_9009,CUST_904,2024-06-20,Media Package,TikTok,155.93,80.81,Completed
ORD_9010,CUST_654,2025-03-29,Membership,LinkedIn,390.13,250.75,Completed
ORD_9011,CUST_490,2024-07-10,Media Package,Google Search,61.15,38.72,Completed
ORD_9012,CUST_1168,2024-08-29,Event Ticket,LinkedIn,267.4,89.53,Completed
ORD_9013,CUST_968,2024-04-02,Workshop,Instagram,393.84,244.4,Completed
ORD_9014,CUST_1156,2024-07-16,Membership,TikTok,45.32,20.92,Completed
ORD_9015,CUST_1328,2024-07-19,Corporate Package,Event Walk-in,97.18,57.66,Completed
ORD_9016,CUST_35,2024-03-15,Corporate Package,Instagram,313.72,106.7,Completed
ORD_9017,CUST_1087,2025-01-07,Event Ticket,LinkedIn,269.61,110.9,Completed
ORD_9018,CUST_79,2025-02-14,Creative Studio,TikTok,21.1,13.92,Completed
ORD_9019,CUST_144,2025-04-25,Media Package,Event Walk-in,92.97,51.85,Completed
ORD_9020,CUST_339,2025-05-01,Workshop,TikTok,195.74,76.18,Completed
ORD_9021,CUST_1297,2025-04-16,Event Ticket,Google Search,342.28,130.21,Completed
ORD_9022,CUST_246,2024-12-26,Partner Offer,LinkedIn,402.14,238.2,Refunded
ORD_9023,CUST_1207,2025-03-22,Partner Offer,Event Walk-in,320.13,176.47,Completed
ORD_9024,CUST_98,2024-07-18,Media Package,TikTok,255.51,107.19,Completed
ORD_9025,CUST_867,2024-09-17,Workshop,TikTok,324.94,207.15,Completed
ORD_9026,CUST_874,2024-01-26,Creative Studio,TikTok,364.6,170.73,Completed
ORD_9027,CUST_519,2024-03-23,Partner Offer,Partnership,52.34,34.59,Completed
ORD_9028,CUST_1491,2025-06-17,Event Ticket,Partnership,415.59,199.96,Completed
ORD_9029,CUST_304,2024-05-07,Event Ticket,Google Search,90.74,30.17,Completed
ORD_9030,CUST_675,2024-10-07,Workshop,Instagram,380.27,137.02,Completed
ORD_9031,CUST_493,2025-02-20,Media Package,TikTok,480.98,266.66,Completed
ORD_9032,CUST_167,2025-04-20,Creative Studio,Instagram,349.07,154.31,Refunded
ORD_9033,CUST_1196,2024-12-12,Event Ticket,Event Walk-in,148.64,50.99,Completed
ORD_9034,CUST_1232,2024-01-30,Event Ticket,Instagram,172.83,70.45,Completed
ORD_9035,CUST_258,2024-06-05,Workshop,TikTok,438.24,168.28,Completed
ORD_9036,CUST_971,2024-11-09,Creative Studio,Instagram,259.07,97.88,Refunded
ORD_9037,CUST_300,2025-05-09,Corporate Package,Google Search,164.88,109.85,Completed
ORD_9038,CUST_1328,2024-02-11,Event Ticket,Event Walk-in,456.67,318.32,Completed
ORD_9039,CUST_1317,2024-07-29,Media Package,Partnership,187.06,89.75,Completed
ORD_9040,CUST_1328,2024-12-24,Partner Offer,Event Walk-in,155.19,92.4,Completed
ORD_9041,CUST_654,2025-05-31,Corporate Package,LinkedIn,98.56,49.33,Completed
ORD_9042,CUST_1408,2024-05-19,Creative Studio,Instagram,346.63,240.94,Completed
ORD_9043,CUST_744,2024-06-01,Event Ticket,Partnership,422.62,191.6,Refunded
ORD_9044,CUST_93,2024-07-05,Media Package,TikTok,77.48,35.54,Completed
ORD_9045,CUST_1065,2025-04-30,Workshop,Partnership,189.17,115.48,Completed
ORD_9046,CUST_1407,2025-05-29,Media Package,TikTok,179.62,91.26,Cancelled
ORD_9047,CUST_859,2024-06-24,Media Package,Instagram,442.05,140.66,Refunded
ORD_9048,CUST_1054,2024-07-13,Membership,Event Walk-in,113.95,62.1,Completed
ORD_9049,CUST_933,2025-04-28,Corporate Package,Event Walk-in,400.21,200.38,Completed
ORD_9050,CUST_1052,2024-06-16,Media Package,TikTok,34.47,15.84,Completed
ORD_9051,CUST_1445,2024-09-05,Media Package,Instagram,164.14,61.68,Completed
ORD_9052,CUST_802,2025-03-09,Membership,Instagram,327.69,198.47,Completed
ORD_9053,CUST_410,2025-06-25,Creative Studio,Event Walk-in,92.25,41.02,Completed
ORD_9054,CUST_509,2025-06-30,Membership,Partnership,176.14,81.0,Completed
ORD_9055,CUST_635,2025-04-10,Membership,TikTok,329.14,195.47,Completed
ORD_9056,CUST_157,2024-11-22,Media Package,LinkedIn,363.13,116.95,Completed
ORD_9057,CUST_1342,2024-12-21,Event Ticket,Instagram,246.33,149.33,Completed
ORD_9058,CUST_162,2024-03-20,Media Package,LinkedIn,346.35,162.16,Completed
ORD_9059,CUST_96,2025-04-09,Creative Studio,LinkedIn,462.3,296.11,Completed
ORD_9060,CUST_377,2024-06-08,Media Package,Instagram,334.11,232.22,Completed
ORD_9061,CUST_1002,2024-08-19,Corporate Package,LinkedIn,446.89,286.57,Refunded
ORD_9062,CUST_449,2024-01-04,Partner Offer,Referral,203.66,123.27,Completed
ORD_9063,CUST_1227,2024-02-27,Corporate Package,TikTok,425.95,286.89,Completed
ORD_9064,CUST_1021,2024-07-18,Membership,TikTok,449.94,261.4,Completed
ORD_9065,CUST_691,2024-04-29,Membership,Instagram,259.39,107.18,Refunded
ORD_9066,CUST_1315,2024-04-04,Creative Studio,LinkedIn,245.98,89.86,Completed
ORD_9067,CUST_477,2024-09-18,Corporate Package,Instagram,180.74,55.12,Cancelled
ORD_9068,CUST_249,2024-06-30,Partner Offer,LinkedIn,231.95,110.68,Completed
ORD_9069,CUST_1047,2025-02-14,Event Ticket,Instagram,355.12,162.88,Refunded
ORD_9070,CUST_429,2025-03-05,Membership,Partnership,486.84,277.76,Completed
ORD_9071,CUST_381,2025-01-08,Media Package,Event Walk-in,35.99,13.41,Completed
ORD_9072,CUST_50,2024-09-29,Creative Studio,Instagram,427.24,165.11,Completed
ORD_9073,CUST_603,2024-04-30,Workshop,Instagram,245.98,131.76,Refunded
ORD_9074,CUST_778,2024-11-09,Membership,LinkedIn,419.73,202.06,Refunded
ORD_9075,CUST_349,2024-05-30,Event Ticket,Instagram,127.29,42.58,Completed
ORD_9076,CUST_115,2024-12-13,Membership,Partnership,324.76,140.78,Completed
ORD_9077,CUST_1328,2024-10-27,Partner Offer,Event Walk-in,499.27,318.79,Completed
ORD_9078,CUST_419,2024-10-22,Event Ticket,Instagram,220.15,91.92,Completed
ORD_9079,CUST_87,2025-06-28,Media Package,Partnership,47.78,30.94,Completed
ORD_9080,CUST_706,2024-11-03,Creative Studio,Event Walk-in,128.07,50.19,Completed
ORD_9081,CUST_1387,2025-01-10,Event Ticket,Instagram,436.94,171.87,Completed
ORD_9082,CUST_1477,2024-05-05,Partner Offer,Partnership,224.26,69.05,Completed
ORD_9083,CUST_421,2025-05-17,Media Package,LinkedIn,378.76,188.44,Completed
ORD_9084,CUST_892,2024-09-14,Media Package,Referral,399.49,179.58,Completed
ORD_9085,CUST_474,2025-05-28,Partner Offer,TikTok,408.74,174.65,Completed
ORD_9086,CUST_1430,2025-03-27,Media Package,LinkedIn,334.06,112.51,Completed
ORD_9087,CUST_1183,2025-06-24,Corporate Package,TikTok,126.87,65.85,Completed
ORD_9088,CUST_976,2024-05-01,Creative Studio,Partnership,301.51,176.37,Refunded
ORD_9089,CUST_636,2024-03-03,Media Package,Event Walk-in,427.59,167.99,Completed
ORD_9090,CUST_1013,2024-09-24,Creative Studio,Event Walk-in,343.48,216.92,Refunded
ORD_9091,CUST_626,2024-03-18,Workshop,Event Walk-in,442.15,148.08,Completed
ORD_9092,CUST_1137,2024-10-11,Media Package,TikTok,380.62,245.44,Completed
ORD_9093,CUST_1340,2024-08-28,Event Ticket,TikTok,300.03,178.76,Cancelled
ORD_9094,CUST_803,2024-06-24,Membership,LinkedIn,66.35,37.63,Completed
ORD_9095,CUST_295,2024-03-19,Event Ticket,Partnership,30.17,10.91,Completed
ORD_9096,CUST_1396,2024-05-23,Membership,Event Walk-in,448.8,271.18,Cancelled
ORD_9097,CUST_1187,2024-09-01,Workshop,LinkedIn,461.25,186.6,Completed
ORD_9098,CUST_1266,2025-01-28,Partner Offer,LinkedIn,244.09,164.82,Completed
ORD_9099,CUST_1387,2024-02-18,Partner Offer,Instagram,264.54,146.97,Completed
ORD_9100,CUST_1350,2024-10-02,Media Package,Instagram,304.18,205.52,Completed
ORD_9101,CUST_75,2025-03-06,Workshop,Partnership,41.3,21.78,Completed
ORD_9102,CUST_238,2024-04-26,Media Package,Partnership,392.2,152.0,Completed
ORD_9103,CUST_1047,2025-02-27,Membership,Instagram,450.89,312.21,Completed
ORD_9104,CUST_1112,2024-11-12,Media Package,Partnership,282.76,148.11,Refunded
ORD_9105,CUST_587,2024-05-30,Workshop,LinkedIn,306.48,193.28,Completed
ORD_9106,CUST_495,2025-06-15,Partner Offer,Instagram,485.33,327.39,Completed
ORD_9107,CUST_684,2024-02-07,Creative Studio,Partnership,370.54,143.42,Completed
ORD_9108,CUST_693,2024-03-20,Corporate Package,Instagram,295.0,148.17,Completed
ORD_9109,CUST_1466,2024-03-26,Creative Studio,Instagram,496.0,181.24,Completed
ORD_9110,CUST_1486,2024-04-20,Partner Offer,Event Walk-in,285.58,100.09,Completed
ORD_9111,CUST_113,2024-05-22,Media Package,Instagram,443.51,239.78,Completed
ORD_9112,CUST_486,2025-03-01,Event Ticket,Event Walk-in,351.87,106.21,Refunded
ORD_9113,CUST_1070,2024-02-23,Membership,TikTok,57.48,29.48,Cancelled
ORD_9114,CUST_203,2024-06-18,Media Package,Instagram,376.81,260.5,Completed
ORD_9115,CUST_2,2025-03-01,Workshop,Google Search,294.99,146.78,Cancelled
ORD_9116,CUST_1074,2025-06-07,Partner Offer,Instagram,72.22,42.66,Completed
ORD_9117,CUST_967,2024-04-25,Partner Offer,Instagram,413.21,174.62,Completed
ORD_9118,CUST_523,2025-02-04,Corporate Package,Event Walk-in,449.1,187.99,Completed
ORD_9119,CUST_978,2024-10-29,Event Ticket,LinkedIn,213.85,119.28,Completed
ORD_9120,CUST_343,2025-04-18,Media Package,Google Search,330.08,186.94,Completed
ORD_9121,CUST_1055,2025-04-08,Media Package,TikTok,124.4,75.1,Completed
ORD_9122,CUST_841,2024-02-03,Partner Offer,TikTok,279.26,108.0,Completed
ORD_9123,CUST_1049,2024-10-19,Event Ticket,TikTok,493.22,307.48,Completed
ORD_9124,CUST_976,2024-05-19,Membership,Partnership,307.38,135.17,Completed
ORD_9125,CUST_706,2025-05-02,Membership,Event Walk-in,232.11,158.78,Completed
ORD_9126,CUST_630,2024-09-09,Media Package,Instagram,132.69,51.88,Completed
ORD_9127,CUST_534,2025-03-09,Event Ticket,Event Walk-in,83.81,40.66,Cancelled
ORD_9128,CUST_60,2025-01-12,Event Ticket,Instagram,338.46,157.5,Completed
ORD_9129,CUST_773,2024-11-25,Workshop,TikTok,155.36,75.55,Completed
ORD_9130,CUST_1448,2024-10-06,Media Package,Google Search,435.98,191.35,Completed
ORD_9131,CUST_1455,2025-04-26,Media Package,Event Walk-in,90.68,33.67,Completed
ORD_9132,CUST_1343,2025-05-16,Media Package,Google Search,271.79,91.64,Completed
ORD_9133,CUST_336,2024-06-23,Media Package,TikTok,363.78,195.8,Completed
ORD_9134,CUST_1015,2024-11-17,Media Package,Google Search,372.46,237.97,Completed
ORD_9135,CUST_1139,2024-08-01,Creative Studio,Instagram,375.51,158.86,Completed
ORD_9136,CUST_140,2025-04-25,Creative Studio,TikTok,128.77,83.88,Completed
ORD_9137,CUST_1439,2024-02-11,Creative Studio,Instagram,348.65,221.38,Completed
ORD_9138,CUST_248,2024-10-06,Media Package,TikTok,497.61,338.3,Completed
ORD_9139,CUST_464,2024-11-20,Event Ticket,Event Walk-in,94.76,61.83,Completed
ORD_9140,CUST_1221,2024-08-23,Media Package,Partnership,367.05,219.04,Cancelled
ORD_9141,CUST_1242,2024-12-15,Partner Offer,Partnership,253.09,139.13,Completed
ORD_9142,CUST_604,2024-01-27,Corporate Package,Instagram,180.88,71.79,Completed
ORD_9143,CUST_148,2025-02-23,Media Package,TikTok,481.67,251.93,Cancelled
ORD_9144,CUST_144,2025-03-11,Media Package,Event Walk-in,118.84,50.46,Refunded
ORD_9145,CUST_1189,2025-03-05,Membership,TikTok,264.34,151.07,Completed
ORD_9146,CUST_892,2025-04-24,Partner Offer,Referral,89.72,39.79,Completed
ORD_9147,CUST_406,2025-05-12,Creative Studio,TikTok,309.2,102.99,Completed
ORD_9148,CUST_844,2024-06-24,Event Ticket,Google Search,159.92,69.95,Completed
ORD_9149,CUST_1239,2024-10-24,Event Ticket,Partnership,436.29,287.32,Completed
ORD_9150,CUST_785,2024-05-20,Creative Studio,Instagram,81.81,54.18,Completed
ORD_9151,CUST_1440,2024-10-19,Partner Offer,Instagram,65.09,43.62,Completed
ORD_9152,CUST_841,2024-05-13,Corporate Package,TikTok,171.15,60.3,Completed
ORD_9153,CUST_917,2024-10-27,Event Ticket,Google Search,473.79,193.23,Completed
ORD_9154,CUST_1238,2024-08-27,Creative Studio,Event Walk-in,472.22,170.55,Completed
ORD_9155,CUST_1440,2024-12-10,Event Ticket,Instagram,371.69,234.15,Completed
ORD_9156,CUST_144,2024-09-07,Media Package,Event Walk-in,162.87,64.37,Completed
ORD_9157,CUST_1278,2024-12-04,Event Ticket,Event Walk-in,229.28,72.74,Completed
ORD_9158,CUST_28,2025-03-03,Partner Offer,Event Walk-in,318.62,197.1,Refunded
ORD_9159,CUST_1315,2024-11-26,Media Package,LinkedIn,163.9,74.61,Completed
ORD_9160,CUST_884,2024-09-15,Media Package,Partnership,156.02,98.74,Completed
